,Tipo,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU
1555,Apartamento,Bonsucesso,2,0,0,70,1200.0,465.0,
1556,Apartamento,Barra da Tijuca,2,1,1,73,2700.0,1185.0,207.0
1557,Apartamento,Ipanema,3,1,1,160,20000.0,2400.0,661.0
1558,Apartamento,Copacabana,3,1,0,81,2500.0,1000.0,1736.0
1559,Apartamento,Barra da Tijuca,3,3,1,250,3500.0,2600.0,196.0
1560,Apartamento,Barra da Tijuca,4,3,4,230,9000.0,2750.0,600.0
1561,Apartamento,Recreio dos Bandeirantes,2,1,1,76,2200.0,812.0,193.0
1562,Apartamento,Méier,2,1,1,70,1300.0,280.0,
1563,Casa de Condomínio,Barra da Tijuca,4,5,4,1000,28009.0,1600.0,15000.0
1564,Apartamento,Jacarepaguá,2,1,1,65,1800.0,428.0,
1565,Apartamento,Ipanema,2,1,0,75,3300.0,1000.0,195.0
1566,Apartamento,Barra da Tijuca,2,1,1,58,1150.0,700.0,91.0
1567,Apartamento,Laranjeiras,3,1,1,150,2700.0,1570.0,180.0
1568,Casa,Campo Grande,4,5,1,596,4000.0,,7627.0
1569,Apartamento,Barra da Tijuca,3,2,3,105,3300.0,1500.0,270.0
1570,Apartamento,Recreio dos Bandeirantes,3,0,1,85,2100.0,791.0,
1571,Casa,Taquara,4,2,1,550,8000.0,,
1572,Apartamento,Barra da Tijuca,3,2,1,147,3500.0,2249.0,559.0
1573,Apartamento,Copacabana,2,0,0,70,2200.0,770.0,125.0
1574,Apartamento,Barra da Tijuca,2,1,1,60,2100.0,733.0,99.0
1575,Apartamento,Tijuca,1,0,0,63,1300.0,725.0,50.0
1576,Apartamento,Copacabana,1,0,0,28,1550.0,478.0,24.0
1577,Apartamento,Méier,1,0,0,55,850.0,340.0,16.0
1578,Apartamento,Copacabana,3,1,1,200,7500.0,1600.0,256.0
1579,Quitinete,Centro,0,0,0,30,900.0,400.0,
1580,Apartamento,Jardim Botânico,3,2,2,220,4900.0,1910.0,627.0
1581,Apartamento,Copacabana,3,0,1,123,7500.0,1300.0,198.0
1582,Apartamento,Barra da Tijuca,2,1,1,68,2200.0,780.0,100.0
1583,Apartamento,Pechincha,3,1,1,70,1300.0,700.0,85.0
1584,Apartamento,Engenho Novo,3,0,0,75,1300.0,,
1585,Casa,Recreio dos Bandeirantes,2,1,2,212,6500.0,1363.0,287.0
1586,Apartamento,Curicica,2,1,0,59,1200.0,510.0,13.0
1587,Apartamento,Barra da Tijuca,4,3,1,240,15000.0,5000.0,
1588,Flat,Ipanema,2,1,1,76,8000.0,2700.0,750.0
1589,Casa de Vila,Méier,2,1,1,65,1800.0,,
1590,Apartamento,Pechincha,3,0,0,78,1500.0,726.0,80.0
1591,Apartamento,Copacabana,2,0,1,83,3000.0,1209.0,204.0
1592,Apartamento,Ipanema,3,1,1,128,5800.0,1407.0,1137.0
1593,Casa de Condomínio,Barra da Tijuca,4,3,3,280,7800.0,1495.0,
1594,Quitinete,Centro,1,0,0,28,900.0,350.0,20.0
1595,Apartamento,Recreio dos Bandeirantes,2,1,1,83,2000.0,1750.0,
1596,Casa Comercial,Botafogo,6,0,0,322,12000.0,,252.0
1597,Apartamento,Ipanema,4,3,3,433,26000.0,9500.0,2166.0
1598,Apartamento,Méier,3,0,0,70,1200.0,250.0,135.0
1599,Apartamento,Freguesia (Jacarepaguá),3,2,1,158,2500.0,1600.0,262.0
1600,Apartamento,Copacabana,3,1,1,90,2800.0,1200.0,150.0
1601,Apartamento,Barra da Tijuca,2,2,1,66,1700.0,1326.0,
1602,Apartamento,Leblon,2,0,0,59,1900.0,522.0,
1603,Apartamento,Recreio dos Bandeirantes,2,1,1,95,1650.0,630.0,142.0
1604,Apartamento,Copacabana,1,0,0,40,1500.0,510.0,54.0
1605,Apartamento,Barra da Tijuca,3,0,1,235,12000.0,4589.0,15506.0
1606,Apartamento,Flamengo,4,1,3,326,10000.0,2500.0,907.0
1607,Apartamento,Barra da Tijuca,3,1,2,66,1300.0,690.0,78.0
1608,Apartamento,Copacabana,2,0,0,90,2400.0,880.0,112.0
1609,Quitinete,Copacabana,1,0,0,40,1100.0,450.0,50.0
1610,Apartamento,Ipanema,4,1,2,260,15000.0,4600.0,1722.0
1611,Casa Comercial,Taquara,0,0,0,350,8000.0,,670.0
1612,Apartamento,Bonsucesso,2,0,0,75,1000.0,475.0,
1613,Apartamento,Flamengo,3,1,1,147,5000.0,1270.0,250.0
1614,Apartamento,Recreio dos Bandeirantes,2,1,1,80,1600.0,1180.0,150.0
1615,Apartamento,Ipanema,4,1,4,200,20000.0,2400.0,650.0
1616,Apartamento,Jardim Guanabara,3,2,1,125,2680.0,500.0,345.0
1617,Apartamento,Botafogo,1,1,0,66,2200.0,700.0,
1618,Apartamento,Campo Grande,2,0,0,60,700.0,,
1619,Apartamento,Irajá,2,0,0,48,600.0,200.0,
1620,Apartamento,Barra da Tijuca,1,1,0,66,1800.0,1130.0,337.0
1621,Apartamento,Barra da Tijuca,3,2,1,115,5000.0,1200.0,640.0
1622,Apartamento,Barra da Tijuca,4,2,1,145,3500.0,2182.0,516.0
1623,Apartamento,Ipanema,3,1,2,165,8500.0,1920.0,340.0
1624,Apartamento,Recreio dos Bandeirantes,3,3,1,128,2800.0,914.0,236.0
1625,Apartamento,Recreio dos Bandeirantes,3,1,1,90,1950.0,900.0,100.0
1626,Apartamento,Flamengo,3,1,0,110,3000.0,669.0,190.0
1627,Apartamento,Leblon,3,1,1,178,12000.0,1529.0,532.0
1628,Apartamento,Freguesia (Jacarepaguá),2,1,1,68,1800.0,700.0,106.0
1629,Apartamento,Barra da Tijuca,3,2,1,150,3400.0,2350.0,421.0
1630,Apartamento,Botafogo,3,1,1,108,3500.0,1000.0,130.0
1631,Apartamento,Tijuca,3,1,0,107,2300.0,400.0,
1632,Casa de Condomínio,Freguesia (Jacarepaguá),2,1,1,98,1500.0,50.0,50.0
1633,Apartamento,Barra da Tijuca,2,1,2,82,2200.0,1200.0,
1634,Apartamento,Barra da Tijuca,4,3,3,250,13000.0,3400.0,1100.0
1635,Apartamento,Tijuca,2,0,0,76,1800.0,700.0,24.0
1636,Apartamento,Copacabana,2,0,0,90,3000.0,1000.0,400.0
1637,Apartamento,Flamengo,1,0,1,26,1100.0,381.0,29.0
1638,Apartamento,Engenho de Dentro,3,1,0,75,1000.0,650.0,
1639,Apartamento,Barra da Tijuca,4,3,2,230,9500.0,3982.0,467.0
1640,Apartamento,Méier,2,0,0,50,1000.0,322.0,16.0
1641,Apartamento,Leblon,3,1,1,96,5500.0,1500.0,250.0
1642,Apartamento,Copacabana,1,0,0,55,3000.0,720.0,80.0
1643,Apartamento,Ipanema,3,1,2,250,10000.0,2000.0,850.0
1644,Quitinete,Copacabana,0,0,0,28,1300.0,603.0,53.0
1645,Apartamento,Vila Valqueire,2,1,1,62,1000.0,700.0,
1646,Apartamento,Copacabana,2,0,1,120,3900.0,500.0,100.0
1647,Apartamento,Flamengo,1,0,0,45,2000.0,528.0,24.0
1648,Apartamento,Leblon,3,1,1,150,5500.0,900.0,
1649,Apartamento,São Conrado,5,2,1,230,5499.0,2300.0,600.0
1650,Apartamento,Copacabana,3,1,1,130,5800.0,730.0,280.0
1651,Apartamento,Barra da Tijuca,3,2,2,83,2400.0,607.0,1400.0
1652,Apartamento,Copacabana,3,0,1,140,5000.0,1850.0,180.0
1653,Apartamento,Leblon,2,1,0,77,3900.0,1200.0,185.0
1654,Casa de Vila,Abolição,2,0,0,68,1200.0,65.0,135.0
1655,Apartamento,Barra da Tijuca,3,1,3,83,3600.0,1100.0,140.0
1656,Apartamento,Quintino Bocaiúva,2,1,0,60,1000.0,,
1657,Apartamento,Flamengo,2,0,0,100,3800.0,600.0,
1658,Apartamento,Copacabana,1,0,0,50,2000.0,951.0,57.0
1659,Apartamento,Recreio dos Bandeirantes,3,1,1,76,2200.0,780.0,120.0
1660,Apartamento,Ipanema,3,1,2,115,6000.0,710.0,
1661,Apartamento,Humaitá,3,2,2,200,9000.0,1200.0,380.0
1662,Casa de Condomínio,Leblon,5,0,5,850,30000.0,1500.0,2600.0
1663,Apartamento,Cosme Velho,2,1,0,87,2500.0,797.0,
1664,Apartamento,Recreio dos Bandeirantes,3,2,3,200,4000.0,1300.0,4500.0
1665,Apartamento,Tijuca,1,1,0,55,1600.0,653.0,41.0
1666,Apartamento,Grajaú,1,0,0,60,1650.0,150.0,25.0
1667,Apartamento,Tijuca,3,1,1,87,2300.0,559.0,100.0
1668,Apartamento,Recreio dos Bandeirantes,3,1,1,130,2800.0,7366.0,157.0
1669,Apartamento,Jacarepaguá,2,1,1,80,2000.0,1300.0,1080.0
1670,Apartamento,Copacabana,2,2,2,76,4500.0,2050.0,308.0
1671,Apartamento,Freguesia (Jacarepaguá),2,1,1,70,1700.0,630.0,109.0
1672,Apartamento,Ipanema,2,0,0,66,2600.0,830.0,195.0
1673,Apartamento,Riachuelo,2,1,0,56,1600.0,394.0,16.0
1674,Apartamento,Barra da Tijuca,4,2,1,115,2800.0,1890.0,250.0
1675,Apartamento,Vila Valqueire,3,1,0,94,1450.0,300.0,
1676,Apartamento,Tijuca,4,1,0,160,2000.0,1032.0,1056.0
1677,Apartamento,Tomás Coelho,2,1,0,44,750.0,300.0,20.0
1678,Apartamento,Santa Teresa,1,0,0,45,740.0,180.0,25.0
1679,Apartamento,Barra da Tijuca,2,1,1,65,1500.0,1000.0,
1680,Apartamento,Barra da Tijuca,1,1,0,69,2500.0,1400.0,300.0
1681,Apartamento,Botafogo,3,1,2,110,5000.0,1550.0,398.0
1682,Apartamento,Ipanema,4,3,2,230,9000.0,3000.0,1100.0
1683,Apartamento,Tijuca,1,0,0,60,1800.0,470.0,
1684,Casa de Condomínio,Barra da Tijuca,5,0,3,270,20000.0,1150.0,650.0
1685,Apartamento,Barra da Tijuca,2,1,1,70,2200.0,780.0,
1686,Apartamento,Lagoa,3,1,1,150,6000.0,950.0,390.0
1687,Apartamento,Barra da Tijuca,1,2,1,100,7000.0,1990.0,2300.0
1688,Casa,Colégio,1,0,0,65,800.0,,
1689,Apartamento,Leblon,2,1,1,80,3600.0,1250.0,235.0
1690,Apartamento,Lagoa,2,1,1,100,3800.0,950.0,
1691,Apartamento,Copacabana,1,0,0,50,2500.0,1.0,1.0
1692,Apartamento,Leblon,4,2,1,170,11000.0,2700.0,570.0
1693,Apartamento,Ipanema,2,1,0,85,3000.0,760.0,80.0
1694,Apartamento,Praça da Bandeira,2,1,1,61,1400.0,741.0,
1695,Apartamento,Barra da Tijuca,2,2,1,65,1800.0,593.0,54.0
1696,Apartamento,Barra da Tijuca,3,2,3,145,2900.0,1800.0,
1697,Quitinete,Copacabana,1,0,0,23,1400.0,300.0,
1698,Apartamento,Lagoa,4,3,2,388,12000.0,6046.0,1239.0
1699,Apartamento,Vila da Penha,2,0,0,60,1200.0,253.0,
1700,Apartamento,Recreio dos Bandeirantes,3,1,1,84,2000.0,810.0,
1701,Apartamento,Cosme Velho,3,4,1,200,5000.0,1408.0,246.0
1702,Apartamento,Barra da Tijuca,4,3,3,266,15000.0,3700.0,692.0
1703,Casa de Condomínio,Barra da Tijuca,4,4,4,806,24000.0,2081.0,2300.0
1704,Apartamento,Cosme Velho,3,1,1,115,3950.0,,
1705,Flat,Barra da Tijuca,2,1,2,65,2200.0,2700.0,145.0
1706,Apartamento,Flamengo,2,0,0,75,2400.0,635.0,119.0
1707,Apartamento,Lagoa,3,1,0,153,6200.0,1900.0,
1708,Casa,Campo Grande,2,0,0,70,1100.0,,
1709,Apartamento,Flamengo,1,0,0,42,1600.0,550.0,56.0
1710,Apartamento,Laranjeiras,3,1,0,100,3100.0,901.0,184.0
1711,Apartamento,Copacabana,4,1,1,230,5000.0,1821.0,500.0
1712,Apartamento,Copacabana,1,0,0,45,1600.0,490.0,73.0
1713,Apartamento,Recreio dos Bandeirantes,2,1,1,69,1500.0,752.0,149.0
1714,Apartamento,Copacabana,1,0,0,35,1400.0,605.0,53.0
1715,Quitinete,Santa Teresa,1,0,0,20,700.0,303.0,14.0
1716,Apartamento,Gávea,3,2,1,130,6300.0,1600.0,330.0
1717,Quitinete,Centro,1,0,0,20,1090.0,300.0,15.0
1718,Apartamento,Barra da Tijuca,5,4,5,352,13000.0,3200.0,
1719,Casa de Condomínio,Jacarepaguá,4,0,4,400,12000.0,800.0,600.0
1720,Apartamento,Leme,1,0,0,65,3000.0,590.0,90.0
1721,Apartamento,Copacabana,1,0,0,20,3000.0,,
1722,Apartamento,Barra da Tijuca,1,1,1,71,2500.0,1756.0,192.0
1723,Apartamento,Recreio dos Bandeirantes,2,1,2,55,2000.0,1450.0,330.0
1724,Apartamento,Rio Comprido,2,1,1,48,1600.0,524.0,12.0
1725,Apartamento,Copacabana,2,0,0,74,2000.0,900.0,132.0
1726,Apartamento,Grajaú,1,0,1,73,2000.0,600.0,100.0
1727,Apartamento,Leblon,2,1,0,70,3800.0,700.0,100.0
1728,Apartamento,Leblon,2,1,0,96,4500.0,750.0,
1729,Apartamento,Ramos,2,0,0,75,1200.0,250.0,
1730,Apartamento,Cascadura,2,0,0,50,850.0,140.0,
1731,Apartamento,Gávea,3,0,1,120,2700.0,880.0,238.0
1732,Apartamento,Recreio dos Bandeirantes,3,2,2,200,3250.0,800.0,200.0
1733,Apartamento,Recreio dos Bandeirantes,2,1,1,82,1400.0,620.0,
1734,Apartamento,Copacabana,4,1,0,100,3200.0,1022.0,
1735,Apartamento,Botafogo,2,1,0,65,2950.0,600.0,102.0
1736,Apartamento,Gávea,1,0,0,50,2700.0,510.0,86.0
1737,Apartamento,Anil,2,1,0,56,1100.0,355.0,162.0
1738,Quitinete,Centro,0,0,0,25,650.0,435.0,
1739,Flat,Botafogo,2,1,1,90,2500.0,1760.0,186.0
1740,Apartamento,Tijuca,2,1,1,92,2900.0,907.0,
1741,Apartamento,Recreio dos Bandeirantes,2,1,1,90,1700.0,549.0,212.0
1742,Apartamento,Barra da Tijuca,3,3,3,266,15000.0,3700.0,692.0
1743,Casa,Campo Grande,3,4,3,363,,,
1744,Apartamento,Copacabana,2,0,0,80,2400.0,995.0,180.0
1745,Apartamento,Tijuca,3,2,1,135,2000.0,920.0,2400.0
1746,Casa de Vila,Méier,3,1,1,80,2300.0,,
1747,Apartamento,Pechincha,3,2,1,113,1300.0,840.0,
1748,Apartamento,Maracanã,2,1,1,70,1300.0,766.0,110.0
1749,Apartamento,Laranjeiras,3,1,1,105,3800.0,1200.0,
1750,Apartamento,Jacarepaguá,2,1,0,60,1000.0,590.0,20.0
1751,Apartamento,Recreio dos Bandeirantes,3,1,1,91,1900.0,550.0,
1752,Apartamento,Ipanema,2,1,1,82,15000.0,4000.0,5918.0
1753,Apartamento,Penha,2,0,0,117,1300.0,,110.0
1754,Casa de Condomínio,Barra da Tijuca,5,3,0,900,20000.0,1308.0,1601.0
1755,Apartamento,Copacabana,4,1,3,220,16000.0,1700.0,550.0
1756,Apartamento,Leblon,2,1,1,98,4500.0,1637.0,
1757,Apartamento,Tanque,1,1,1,64,900.0,470.0,15.0
1758,Apartamento,Leblon,2,1,1,80,8000.0,2279.0,
1759,Apartamento,Ipanema,1,0,0,54,2100.0,781.0,
1760,Apartamento,Barra da Tijuca,3,2,1,133,3500.0,2292.0,690.0
1761,Apartamento,Pechincha,2,1,0,50,600.0,330.0,14.0
1762,Apartamento,Barra da Tijuca,4,4,4,601,7000.0,5800.0,1202.0
1763,Apartamento,Pavuna,2,0,0,40,600.0,,
1764,Apartamento,Botafogo,3,2,1,86,3700.0,815.0,139.0
1765,Casa,Recreio dos Bandeirantes,4,5,3,222,5800.0,638.0,354.0
1766,Apartamento,Lagoa,3,3,1,252,9000.0,1900.0,600.0
1767,Apartamento,Tijuca,2,1,0,66,2300.0,125.0,531.0
1768,Apartamento,Ipanema,4,3,1,236,13000.0,3000.0,940.0
1769,Apartamento,Vila Isabel,2,1,0,70,1600.0,750.0,60.0
1770,Apartamento,Barra da Tijuca,3,2,2,212,5500.0,1200.0,682.0
1771,Casa,Campo Grande,3,1,0,100,1500.0,,
1772,Apartamento,Ipanema,3,1,0,80,3500.0,1000.0,204.0
1773,Apartamento,Anil,2,1,1,65,1500.0,367.0,
1774,Apartamento,Leblon,4,2,4,300,16000.0,4200.0,1764.0
1775,Casa,Recreio dos Bandeirantes,4,2,4,900,14000.0,1170.0,
1776,Apartamento,Recreio dos Bandeirantes,3,3,1,120,2600.0,930.0,380.0
1777,Apartamento,Copacabana,1,0,0,55,2500.0,,
1778,Flat,Copacabana,2,1,1,60,3000.0,1600.0,188.0
1779,Apartamento,Leblon,3,1,1,150,5000.0,1000.0,450.0
1780,Casa de Vila,Recreio dos Bandeirantes,3,2,3,284,4500.0,920.0,359.0
1781,Apartamento,Botafogo,2,1,1,84,5000.0,1107.0,210.0
1782,Casa,Pilares,2,0,0,65,800.0,,
1783,Apartamento,Barra da Tijuca,4,3,2,244,7000.0,3110.0,6900.0
1784,Apartamento,Recreio dos Bandeirantes,3,1,1,81,1900.0,1014.0,80.0
1785,Apartamento,Leblon,4,1,4,200,10000.0,1600.0,1198.0
1786,Apartamento,Pechincha,3,1,1,108,1350.0,900.0,114.0
1787,Apartamento,Glória,1,0,1,48,1100.0,500.0,
1788,Apartamento,Barra da Tijuca,3,2,1,98,2800.0,1520.0,110.0
1789,Apartamento,Lagoa,3,1,0,116,3500.0,1154.0,289.0
1790,Apartamento,Tijuca,2,0,0,70,1600.0,850.0,84.0
1791,Apartamento,Flamengo,1,0,1,41,1700.0,630.0,55.0
1792,Apartamento,Taquara,2,1,0,53,1000.0,400.0,16.0
1793,Apartamento,Taquara,3,1,1,64,1200.0,590.0,546.0
1794,Apartamento,Cachambi,3,1,0,77,1300.0,420.0,25.0
1795,Casa,Bangu,2,2,0,120,1580.0,,
1796,Apartamento,Andaraí,1,2,0,67,1500.0,522.0,104.0
1797,Apartamento,Vargem Pequena,2,1,0,45,1100.0,360.0,40.0
1798,Apartamento,Vila Valqueire,3,3,1,130,2000.0,275.0,
1799,Apartamento,Leblon,2,1,1,70,5500.0,2000.0,400.0
1800,Apartamento,Recreio dos Bandeirantes,2,1,1,68,1500.0,1025.0,112.0
1801,Apartamento,Humaitá,1,1,0,60,3200.0,614.0,250.0
1802,Flat,Botafogo,1,1,1,70,2900.0,1071.0,85.0
1803,Apartamento,Centro,3,2,1,120,2500.0,1500.0,208.0
1804,Apartamento,Catete,2,0,0,71,1900.0,566.0,129.0
1805,Apartamento,Curicica,2,1,0,60,1500.0,350.0,
1806,Apartamento,Barra da Tijuca,3,2,3,127,6000.0,1700.0,3500.0
1807,Apartamento,Freguesia (Jacarepaguá),2,0,0,75,1300.0,200.0,125.0
1808,Quitinete,Flamengo,1,0,0,30,2150.0,260.0,25.0
1809,Quitinete,Centro,1,0,0,22,750.0,330.0,25.0
1810,Apartamento,Barra da Tijuca,3,2,1,126,5400.0,980.0,594.0
1811,Apartamento,Cascadura,2,0,0,96,1250.0,,77.0
1812,Apartamento,Botafogo,3,2,2,130,4200.0,1357.0,326.0
1813,Apartamento,Leme,2,0,0,75,2600.0,878.0,
1814,Apartamento,Vila Isabel,2,1,0,69,1350.0,670.0,
1815,Apartamento,Tijuca,2,1,0,210,3200.0,792.0,178.0
1816,Casa de Vila,Bangu,2,1,0,100,1100.0,,
1817,Apartamento,Tijuca,3,1,0,105,2200.0,684.0,132.0
1818,Apartamento,Copacabana,4,1,1,298,3500.0,3080.0,
1819,Quitinete,Copacabana,1,0,0,30,5000.0,600.0,
1820,Apartamento,Todos os Santos,3,1,1,78,1300.0,571.0,
1821,Apartamento,Barra da Tijuca,2,1,1,69,2650.0,1300.0,200.0
1822,Casa,Vila Isabel,2,0,0,52,1500.0,,
1823,Apartamento,Barra da Tijuca,2,1,0,84,2200.0,900.0,2000.0
1824,Apartamento,Taquara,2,1,0,50,850.0,450.0,12.0
1825,Apartamento,Ipanema,3,2,2,190,21500.0,2700.0,700.0
1826,Casa de Condomínio,Campo Grande,2,0,0,75,1500.0,360.0,
1827,Apartamento,Barra da Tijuca,3,3,1,132,4900.0,2100.0,220.0
1828,Apartamento,Barra da Tijuca,2,1,1,69,1700.0,975.0,183.0
1829,Apartamento,Humaitá,3,2,1,112,4500.0,1400.0,231.0
1830,Casa,Todos os Santos,2,1,0,90,1800.0,,
1831,Apartamento,Tijuca,3,1,0,75,1900.0,510.0,
1832,Apartamento,Copacabana,4,1,2,264,3500.0,1900.0,68.0
1833,Apartamento,Leblon,3,0,0,90,10000.0,,
1834,Apartamento,Copacabana,2,1,1,81,3700.0,1033.0,220.0
1835,Apartamento,Barra da Tijuca,4,3,2,218,4900.0,2406.0,683.0
1836,Casa de Condomínio,Barra da Tijuca,4,4,4,869,24000.0,2214.0,2376.0
1837,Apartamento,Barra da Tijuca,5,3,3,320,11000.0,4408.0,1575.0
1838,Apartamento,Leme,1,0,0,60,2600.0,600.0,60.0
1839,Apartamento,Barra da Tijuca,3,2,1,90,2800.0,1517.0,359.0
1840,Apartamento,Barra da Tijuca,3,1,1,92,3500.0,1200.0,
1841,Apartamento,Vila da Penha,2,1,0,62,1100.0,,
1842,Apartamento,Leblon,2,0,0,66,2600.0,661.0,149.0
1843,Casa de Condomínio,Barra da Tijuca,4,4,4,300,14000.0,1200.0,350.0
1844,Apartamento,Tijuca,2,0,0,80,1600.0,250.0,20.0
1845,Apartamento,Barra da Tijuca,3,1,1,120,4200.0,1024.0,623.0
1846,Apartamento,Ipanema,3,1,1,98,4950.0,1200.0,260.0
1847,Apartamento,Copacabana,3,1,0,138,2800.0,1501.0,318.0
1848,Quitinete,Centro,1,0,0,32,700.0,480.0,90.0
1849,Apartamento,Recreio dos Bandeirantes,3,2,1,120,2200.0,550.0,174.0
1850,Apartamento,Barra da Tijuca,3,3,3,145,5100.0,1100.0,
1851,Apartamento,Copacabana,2,0,1,52,2800.0,800.0,50.0
1852,Apartamento,Centro,1,0,0,50,1260.0,290.0,23.0
1853,Apartamento,Rocha,2,1,0,74,1250.0,630.0,38.0
1854,Apartamento,Barra da Tijuca,2,1,1,91,3800.0,1055.0,
1855,Apartamento,São Cristóvão,2,1,1,55,1500.0,520.0,1.0
1856,Apartamento,Botafogo,3,2,0,150,5500.0,1000.0,
1857,Apartamento,Botafogo,3,2,1,115,4500.0,1200.0,
1858,Apartamento,Lagoa,1,1,1,120,7000.0,1500.0,285.0
1859,Apartamento,Leblon,4,2,4,200,10500.0,2710.0,944.0
1860,Apartamento,Leblon,3,1,1,100,4500.0,1407.0,
1861,Apartamento,Leblon,3,1,1,150,7000.0,2500.0,383.0
1862,Apartamento,Barra da Tijuca,2,1,1,75,2100.0,638.0,
1863,Apartamento,Copacabana,1,0,0,33,1400.0,561.0,29.0
1864,Apartamento,Barra da Tijuca,3,1,1,88,2300.0,803.0,
1865,Apartamento,Barra da Tijuca,2,1,1,101,3000.0,2100.0,265.0
1866,Apartamento,Tijuca,3,2,0,74,2500.0,713.0,95.0
1867,Apartamento,Copacabana,2,0,0,70,2200.0,520.0,
1868,Flat,Ipanema,2,2,2,102,4300.0,2000.0,300.0
1869,Quitinete,Copacabana,1,0,0,30,1100.0,423.0,242.0
1870,Apartamento,Leblon,3,2,3,274,15000.0,5000.0,1700.0
1871,Apartamento,Maracanã,2,1,0,65,1600.0,668.0,
1872,Casa de Condomínio,Recreio dos Bandeirantes,4,3,4,161,5000.0,900.0,2200.0
1873,Apartamento,Copacabana,4,2,2,389,12400.0,3522.0,
1874,Apartamento,Copacabana,3,1,0,220,7000.0,2200.0,
1875,Apartamento,Leblon,3,1,1,150,5000.0,1100.0,390.0
1876,Apartamento,Flamengo,1,0,0,52,1550.0,620.0,
1877,Apartamento,Lagoa,3,1,1,117,5500.0,1000.0,456.0
1878,Casa,Campo Grande,2,1,0,80,2000.0,,
1879,Apartamento,Flamengo,3,2,1,216,5800.0,1750.0,350.0
1880,Casa de Condomínio,Vargem Grande,4,1,2,180,2300.0,,20.0
1881,Apartamento,Copacabana,1,0,1,30,2700.0,,
1882,Apartamento,Campo Grande,2,0,0,60,700.0,,
1883,Casa Comercial,Vila Valqueire,0,4,0,360,8500.0,,160.0
1884,Apartamento,Ipanema,2,1,2,74,10000.0,4042.0,393.0
1885,Apartamento,Copacabana,3,1,0,90,3000.0,780.0,175.0
1886,Apartamento,Pavuna,2,1,0,45,800.0,266.0,
1887,Apartamento,Freguesia (Jacarepaguá),3,1,1,100,2500.0,912.0,132.0
1888,Casa de Vila,Santa Teresa,2,0,0,120,2000.0,,
1889,Casa de Condomínio,Barra da Tijuca,4,4,4,700,15000.0,2400.0,18000.0
1890,Apartamento,Barra da Tijuca,2,1,0,73,2500.0,980.0,199.0
1891,Quitinete,Copacabana,1,0,0,40,1600.0,550.0,69.0
1892,Apartamento,Leblon,3,1,1,100,10000.0,1900.0,275.0
1893,Apartamento,Lagoa,3,2,3,125,4700.0,1702.0,561.0
1894,Apartamento,Barra da Tijuca,2,1,1,74,1600.0,900.0,
1895,Apartamento,Rio Comprido,2,0,0,67,1500.0,454.0,15.0
1896,Apartamento,Barra da Tijuca,2,1,1,95,2000.0,1800.0,100.0
1897,Apartamento,Tijuca,2,1,1,71,1400.0,600.0,
1898,Apartamento,Recreio dos Bandeirantes,3,3,1,300,2900.0,1000.0,784.0
1899,Apartamento,Recreio dos Bandeirantes,2,1,2,85,2300.0,1350.0,142.0
1900,Apartamento,Barra da Tijuca,2,1,1,70,2550.0,980.0,125.0
1901,Apartamento,Tijuca,3,0,0,120,1800.0,616.0,118.0
1902,Apartamento,Recreio dos Bandeirantes,2,1,1,79,1800.0,1171.0,133.0
1903,Apartamento,Freguesia (Jacarepaguá),2,1,0,52,1100.0,618.0,13.0
1904,Apartamento,Barra da Tijuca,2,1,1,72,1600.0,930.0,164.0
1905,Flat,Barra da Tijuca,1,2,1,110,4000.0,2500.0,450.0
1906,Apartamento,Barra da Tijuca,3,3,3,233,20000.0,3522.0,1293.0
1907,Apartamento,Todos os Santos,2,0,0,72,1200.0,490.0,14.0
1908,Apartamento,Botafogo,2,1,1,85,2900.0,1400.0,
1909,Apartamento,Anil,2,1,0,47,1600.0,430.0,126.0
1910,Apartamento,Tijuca,4,2,1,120,4000.0,900.0,300.0
1911,Apartamento,Barra da Tijuca,4,2,1,120,3000.0,2267.0,300.0
1912,Apartamento,Leblon,3,1,1,120,6500.0,1890.0,452.0
1913,Apartamento,Recreio dos Bandeirantes,3,2,1,87,2600.0,777.0,224.0
1914,Apartamento,Copacabana,2,1,0,88,3800.0,727.0,140.0
1915,Apartamento,Jardim Botânico,3,1,1,104,3800.0,1200.0,100.0
1916,Apartamento,Méier,2,1,0,61,1100.0,516.0,742.0
1917,Apartamento,Jardim Oceânico,3,2,1,170,4500.0,1500.0,500.0
1918,Apartamento,Catete,1,1,0,48,1700.0,725.0,
1919,Apartamento,Ipanema,2,1,0,100,3000.0,800.0,280.0
1920,Flat,Humaitá,1,1,1,50,2700.0,1200.0,163.0
1921,Apartamento,Copacabana,3,1,0,98,3800.0,964.0,230.0
1922,Apartamento,Recreio dos Bandeirantes,3,1,1,76,1800.0,850.0,150.0
1923,Casa de Condomínio,Barra da Tijuca,5,2,5,900,30000.0,1900.0,1400.0
1924,Apartamento,São Conrado,2,1,2,103,4000.0,900.0,370.0
1925,Apartamento,Copacabana,2,0,0,67,2100.0,820.0,153.0
1926,Apartamento,Lapa,1,0,0,32,1600.0,500.0,20.0
1927,Apartamento,Jacarepaguá,2,0,0,44,850.0,260.0,13.0
1928,Flat,Barra da Tijuca,1,1,0,50,2900.0,1350.0,294.0
1929,Apartamento,Recreio dos Bandeirantes,3,2,1,91,1900.0,1200.0,170.0
